timestamp,light_lux,water_temp_c,ph_level,ph_voltage,ml_prediction,prob_healthy,prob_discolored,prob_diseased,image_path
2026-07-21T13:57:31,2352.5,31.05,8.39,1.978,Discolored,0.0091,0.8715,0.1193,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260721_135717.jpg
2026-07-21T13:59:31,2950.83,31.05,9.07,2.034,Discolored,0.0192,0.7605,0.2203,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260721_135912.jpg
2026-07-21T14:02:38,2416.67,30.97,7.89,1.924,Diseased,0.1753,0.245,0.5797,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260721_140221.jpg
2026-07-22T06:56:29,522.08,28.65,9.05,1.967,Healthy,0.7388,0.0583,0.203,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260722_065610.jpg
2026-07-22T06:59:58,433.75,28.65,10.62,2.072,Healthy,0.6393,0.0914,0.2692,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260722_065947.jpg
2026-07-22T07:00:43,512.5,28.65,9.02,1.972,Healthy,0.7523,0.0618,0.1859,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260722_070031.jpg
2026-07-22T07:01:28,525.83,28.65,8.55,1.987,Healthy,0.6393,0.0914,0.2692,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260722_070118.jpg
2026-07-23T14:23:48,3347.08,30.51,7.42,2.011,Healthy,0.6129,0.0918,0.2953,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260723_142329.jpg
2026-07-23T14:24:35,3327.5,30.51,8.59,1.999,Healthy,0.5281,0.1265,0.3454,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260723_142424.jpg
2026-07-23T14:25:51,2540.42,30.51,7.56,2.018,Discolored,0.0133,0.9566,0.0301,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260723_142541.jpg
2026-07-23T14:26:46,2563.33,30.51,7.57,1.965,Discolored,0.0089,0.8604,0.1306,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260723_142633.jpg
2026-07-23T14:27:49,2849.58,30.51,8.73,2.008,Healthy,0.6938,0.1574,0.1488,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260723_142737.jpg
2026-07-23T14:29:19,2252.5,30.51,8.51,1.947,Discolored,0.0117,0.8721,0.1163,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260723_142912.jpg
2026-07-24T14:23:26,1495.83,27.88,8.38,2.033,Healthy,0.6891,0.0542,0.2567,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260724_142305.jpg
2026-07-24T14:24:51,2005.42,27.88,8.5,2.03,Healthy,0.7435,0.0777,0.1787,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260724_142437.jpg
2026-07-24T14:26:37,1557.92,27.88,8.2,2.02,Healthy,0.6805,0.0959,0.2236,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260724_142626.jpg
2026-07-24T14:27:27,2037.5,27.88,8.58,2.016,Discolored,0.0121,0.7797,0.2082,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260724_142714.jpg
2026-07-24T14:28:52,1911.67,27.88,8.26,1.96,Diseased,0.1693,0.2347,0.596,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260724_142833.jpg
2026-07-25T13:12:19,1022.5,28.19,8.65,2.088,Healthy,0.6469,0.1138,0.2393,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260725_131206.jpg
2026-07-25T13:13:04,891.25,28.19,8.06,1.942,Healthy,0.6386,0.0664,0.295,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260725_131250.jpg
2026-07-25T13:14:03,1319.58,28.19,9.02,1.943,Healthy,0.5864,0.0842,0.3294,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260725_131349.jpg
2026-07-25T13:15:40,2791.25,28.27,8.95,2.044,Discolored,0.0099,0.9259,0.0643,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260725_131529.jpg
2026-07-26T09:35:50,1029.17,26.18,8.5,1.228,Healthy,0.7812,0.0788,0.14,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260726_093536.jpg
2026-07-26T09:36:48,1002.92,26.18,10.62,1.015,Healthy,0.5635,0.1341,0.3023,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260726_093638.jpg
2026-07-26T09:38:10,1616.67,26.18,8.4,3.425,Healthy,0.7976,0.0802,0.1222,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260726_093755.jpg
2026-07-26T09:39:08,1483.33,26.18,8.3,0.086,Healthy,0.4146,0.1946,0.3908,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260726_093851.jpg
2026-07-27T08:44:43,844.58,28.75,7.95,0.875,Healthy,0.7283,0.0787,0.1929,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260727_084359.jpg
2026-07-27T08:46:02,766.25,28.75,8.84,1.685,Healthy,0.7047,0.1002,0.1951,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260727_084546.jpg
2026-07-27T08:48:41,885.83,28.75,6.94,1.9,Healthy,0.6506,0.092,0.2574,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260727_084820.jpg
2026-07-27T08:50:08,927.5,28.75,8.33,1.654,Discolored,0.0131,0.7942,0.1927,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260727_084938.jpg
2026-07-28T17:04:02,13.75,30.5,8.32,1.979,Healthy,0.6148,0.0968,0.2884,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260728_165953.jpg
2026-07-28T17:06:32,22.92,30.44,7.21,1.925,Healthy,0.6303,0.1514,0.2183,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260728_170620.jpg
2026-07-28T17:07:17,22.5,30.44,6.27,1.938,Healthy,0.9287,0.0201,0.0512,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260728_170702.jpg
2026-07-28T17:08:14,28.33,30.44,8.34,1.796,Discolored,0.0154,0.8362,0.1484,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260728_170800.jpg
2026-07-29T17:36:52,89.17,27.7,8.84,1.979,Discolored,0.0616,0.8273,0.1111,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260729_173623.jpg
2026-07-29T17:39:58,49.58,27.63,8.33,1.971,Discolored,0.004,0.9105,0.0854,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260729_173941.jpg
2026-07-29T17:41:58,77.08,27.7,8.21,1.972,Healthy,0.635,0.1972,0.1678,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260729_174142.jpg
2026-07-29T17:43:20,77.5,27.7,8.15,1.98,Diseased,0.003,0.1317,0.8653,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260729_174306.jpg
2026-07-29T17:46:16,74.58,27.7,8.49,1.996,Healthy,0.6784,0.2015,0.1201,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260729_174605.jpg
2026-07-30T14:09:34,2282.5,28.77,8.59,1.969,Healthy,0.6427,0.2446,0.1127,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260730_140909.jpg
2026-07-30T14:10:29,1763.75,28.77,8.4,1.966,Discolored,0.0283,0.8487,0.1229,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260730_141011.jpg
2026-07-30T14:14:29,2502.92,28.83,8.17,1.954,Healthy,0.5251,0.3851,0.0898,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260730_141413.jpg
2026-07-30T14:15:18,2167.5,28.83,8.15,1.969,Discolored,0.0205,0.7592,0.2203,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260730_141504.jpg
2026-07-31T13:45:36,3405.83,30.98,7.7,1.948,Healthy,0.6378,0.2714,0.0907,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260731_134527.jpg
2026-07-31T13:46:12,2410.83,30.98,7.78,1.962,Healthy,0.8485,0.1224,0.0292,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260731_134604.jpg
2026-07-31T13:46:45,2664.58,30.98,7.94,1.957,Healthy,0.9133,0.0499,0.0369,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260731_134633.jpg
2026-07-31T13:47:37,2455.83,30.98,7.77,1.957,Discolored,0.005,0.853,0.142,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260731_134726.jpg
2026-07-31T13:54:26,2493.33,30.98,8.33,1.953,Healthy,0.6187,0.2758,0.1054,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260731_135420.jpg
2026-08-01T15:39:17,17.92,30.6,8.91,1.995,Healthy,0.8105,0.1478,0.0417,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260801_153857.jpg
2026-08-01T15:40:31,27.5,30.6,8.63,1.979,Healthy,0.6642,0.2034,0.1324,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260801_154019.jpg
2026-08-01T15:42:26,40.0,30.54,8.76,1.996,Healthy,0.6612,0.2368,0.102,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260801_154212.jpg
2026-08-01T15:49:27,73.33,30.48,8.75,1.996,Diseased,0.2902,0.2952,0.4146,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260801_154914.jpg
2026-08-01T15:51:49,45.0,30.41,8.68,1.99,Discolored,0.0284,0.9129,0.0587,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260801_155138.jpg
2026-08-05T10:15:14,463.33,27.44,14.0,2.199,Healthy,0.53,0.1955,0.2745,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260805_101459.jpg
2026-08-05T10:26:00,350.0,27.44,0.0,0.0,Diseased,0.2144,0.3531,0.4324,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260805_102538.jpg
2026-08-05T10:28:49,394.58,27.44,7.78,1.885,Diseased,0.0132,0.2054,0.7815,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260805_102832.jpg
2026-08-05T10:31:51,434.17,27.44,8.26,1.918,Healthy,0.5328,0.1943,0.2729,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260805_103134.jpg
2026-08-05T10:33:52,645.42,27.44,8.26,1.905,Discolored,0.0088,0.9041,0.0872,/home/dulaygeronimo/PycharmProjects/Initial-Thesis/captured_images/ui_capture_20260805_103336.jpg
